EXP,damping,stiffness,ShoulderPan,ShoulderLift,Elbow,Wrist1,Wrist2,Wrist3
456,517.2413793103449,206.89655172413796,0.07877823529411765,0.4513690196078431,1.143078431372549,0.3838141176470588,0.1504711764705882,0.7428949019607842
457,517.2413793103449,241.37931034482762,0.08194476923076922,0.46894969230769235,1.1871121538461538,0.39901123076923073,0.15638630769230769,0.7720155384615386
458,517.2413793103449,275.86206896551727,0.08352781818181816,0.4774043636363636,1.2086414545454542,0.40638527272727276,0.15930618181818185,0.7863847272727273
459,517.2413793103449,310.3448275862069,0.0832344642857143,0.47529910714285717,1.2031789285714285,0.40473678571428573,0.15866696428571428,0.7830991071428572
460,517.2413793103449,344.82758620689657,0.08199104166666665,0.46789791666666664,1.1841908333333335,0.39844291666666676,0.15621083333333335,0.7710733333333334
461,517.2413793103449,379.3103448275862,0.07885233333333332,0.4498471666666667,1.1380363333333334,0.38302800000000004,0.15020233333333333,0.7411036666666667
462,517.2413793103449,413.79310344827593,0.07535884615384615,0.4299542307692308,1.0871817307692309,0.36595576923076917,0.14345865384615386,0.7080338461538461
463,517.2413793103449,448.2758620689656,0.07018506666666668,0.4008064,1.0127185333333333,0.34090919999999997,0.13361893333333333,0.6593816
464,517.2413793103449,482.75862068965523,0.0661836,0.37833120000000003,0.9560232,0.3216168,0.12604300000000002,0.6220223999999999
465,517.2413793103449,517.2413793103449,0.06255018518518518,0.35817870370370375,0.9043307407407408,0.3041942592592593,0.11920148148148146,0.5884114814814814
466,517.2413793103449,551.7241379310345,0.05884057692307691,0.33744480769230767,0.8516869230769228,0.2864213461538462,0.11220884615384616,0.5540696153846153
467,517.2413793103449,586.2068965517242,0.055054528301886785,0.31633490566037736,0.7983,0.2683667924528302,0.10512716981132077,0.518975283018868
468,517.2413793103449,620.6896551724138,0.050771562500000006,0.29240984375,0.73792765625,0.24797750000000002,0.09710718750000001,0.47941953125000003
469,517.2413793103449,655.1724137931035,0.04814245614035088,0.2775682456140351,0.7005154385964913,0.2353522807017544,0.09212894736842106,0.4550826315789474
470,517.2413793103449,689.6551724137931,0.045764259259259255,0.26408129629629634,0.6669090740740741,0.22392296296296293,0.08767759259259258,0.43288648148148146
471,517.2413793103449,724.1379310344828,0.043404285714285715,0.25065410714285713,0.6332907142857143,0.21255785714285713,0.08322214285714287,0.4108935714285714
472,517.2413793103449,758.6206896551724,0.041495199999999996,0.2396086,0.6057236000000001,0.2032558,0.07956840000000001,0.39286360000000004
473,517.2413793103449,793.1034482758621,0.039463793103448275,0.22779568965517244,0.5763615517241379,0.1933501724137931,0.07566758620689655,0.3736462068965517
474,517.2413793103449,827.5862068965519,0.037777741935483874,0.21798741935483873,0.5518717741935484,0.18507500000000002,0.07244919354838711,0.35776064516129025
475,517.2413793103449,862.0689655172415,0.03588657894736842,0.206805,0.5241269736842106,0.17570973684210528,0.06877697368421053,0.3396289473684211
476,517.2413793103449,896.5517241379312,0.03528039215686275,0.20314980392156864,0.5150545098039216,0.17266274509803922,0.06758176470588237,0.33374294117647063
477,517.2413793103449,931.0344827586208,0.034236792452830185,0.19696641509433965,0.49972301886792453,0.16749830188679243,0.06556169811320756,0.32375320754716985
478,517.2413793103449,965.5172413793105,0.03309271428571429,0.19009685714285712,0.4827378571428571,0.1617325714285715,0.06330999999999999,0.31265200000000004
479,517.2413793103449,1000.0,0.032293666666666665,0.1852753333333333,0.47071416666666666,0.15771033333333334,0.061730999999999994,0.30482
480,551.7241379310345,0.0,0.02252142857142857,0.1302583673469388,0.33171142857142855,0.11238734693877551,0.043530000000000006,0.21425428571428573
481,551.7241379310345,34.48275862068966,0.03216192307692307,0.1860267307692308,0.47284807692307695,0.1582726923076923,0.06206403846153846,0.3058017307692308
482,551.7241379310345,68.96551724137932,0.042403076923076925,0.24508230769230765,0.6217050000000002,0.2082705769230769,0.08165461538461538,0.4023846153846153
483,551.7241379310345,103.44827586206898,0.05173999999999999,0.2987569811320755,0.7568501886792451,0.25372452830188685,0.09943075471698112,0.49028113207547175
484,551.7241379310345,137.93103448275863,0.06083207547169811,0.3508611320754717,0.8880822641509433,0.29775245283018864,0.11674207547169811,0.5755152830188679
485,551.7241379310345,172.41379310344828,0.06875966666666668,0.39560399999999996,1.0010036666666668,0.33600800000000003,0.13167633333333334,0.6492268333333332
486,551.7241379310345,206.89655172413796,0.0747811111111111,0.4294918518518518,1.0865840740740742,0.3650548148148147,0.1430188888888889,0.7055775925925926
487,551.7241379310345,241.37931034482762,0.07638904761904762,0.4384714285714285,1.1087365079365077,0.37264984126984124,0.1460393650793651,0.7203690476190476
488,551.7241379310345,275.86206896551727,0.08137892857142857,0.4661117857142857,1.1788326785714287,0.3964632142857143,0.15539017857142856,0.7663344642857143
