EXP, ShoulderPan_PE, ShoulderPan_VE, ShoulderLift_PE, \ShoulderLift_VE, Elbow_PE,             Elbow_VE, Wrist1_PE, Wrist1_VE, Wrist2_PE, Wrist2_VE, Wrist3_PE, Wrist3_VE
746, -0.0006, -0.0009, 0.0174, -0.0333, -0.0026, 0.0030, -0.0212, 0.0390, 0.0298, -0.0547, -0.0047, 0.0087
746, -0.0007, 0.0003, 0.0196, -0.0543, -0.0030, 0.0066, -0.0240, 0.0650, 0.0337, -0.0912, -0.0053, 0.0145
746, -0.0008, 0.0015, 0.0203, -0.0744, -0.0031, 0.0101, -0.0249, 0.0901, 0.0349, -0.1263, -0.0055, 0.0200
746, -0.0008, -0.0001, 0.0213, -0.0437, -0.0033, 0.0051, -0.0262, 0.0524, 0.0368, -0.0734, -0.0058, 0.0116
746, -0.0013, -0.0010, 0.0303, -0.0310, -0.0048, 0.0029, -0.0372, 0.0368, 0.0523, -0.0519, -0.0083, 0.0082
746, -0.0013, 0.0022, 0.0304, -0.0854, -0.0049, 0.0123, -0.0373, 0.1044, 0.0524, -0.1462, -0.0083, 0.0232
746, -0.0013, 0.0013, 0.0307, -0.0647, -0.0049, 0.0089, -0.0377, 0.0794, 0.0530, -0.1107, -0.0084, 0.0176
746, -0.0014, 0.0024, 0.0312, -0.0824, -0.0050, 0.0120, -0.0384, 0.1018, 0.0539, -0.1416, -0.0085, 0.0225
746, -0.0014, 0.0015, 0.0314, -0.0618, -0.0051, 0.0087, -0.0387, 0.0770, 0.0543, -0.1063, -0.0086, 0.0169
746, -0.0015, 0.0026, 0.0331, -0.0816, -0.0054, 0.0121, -0.0409, 0.1018, 0.0573, -0.1411, -0.0091, 0.0224
746, -0.0015, 0.0038, 0.0325, -0.1002, -0.0053, 0.0153, -0.0402, 0.1259, 0.0563, -0.1735, -0.0089, 0.0275
746, -0.0016, 0.0055, 0.0347, -0.1285, -0.0057, 0.0201, -0.0430, 0.1616, 0.0601, -0.2228, -0.0095, 0.0353
746, -0.0016, 0.0032, 0.0336, -0.0828, -0.0055, 0.0125, -0.0418, 0.1062, 0.0584, -0.1442, -0.0093, 0.0229
746, -0.0017, 0.0055, 0.0358, -0.1238, -0.0059, 0.0194, -0.0446, 0.1579, 0.0622, -0.2155, -0.0099, 0.0342
746, -0.0018, 0.0040, 0.0367, -0.0939, -0.0060, 0.0145, -0.0457, 0.1218, 0.0637, -0.1642, -0.0101, 0.0261
746, -0.0017, 0.0057, 0.0355, -0.1248, -0.0058, 0.0196, -0.0443, 0.1613, 0.0616, -0.2181, -0.0098, 0.0346
746, -0.0022, 0.0068, 0.0444, -0.1468, -0.0073, 0.0234, -0.0553, 0.1871, 0.0773, -0.2569, -0.0123, 0.0408
746, -0.0020, 0.0069, 0.0398, -0.1465, -0.0066, 0.0233, -0.0497, 0.1874, 0.0694, -0.2568, -0.0110, 0.0407
746, -0.0018, 0.0058, 0.0371, -0.1248, -0.0061, 0.0196, -0.0463, 0.1611, 0.0646, -0.2194, -0.0102, 0.0348
746, -0.0017, 0.0048, 0.0340, -0.1046, -0.0056, 0.0162, -0.0425, 0.1359, 0.0592, -0.1848, -0.0094, 0.0293
746, -0.0016, 0.0042, 0.0322, -0.0894, -0.0052, 0.0133, -0.0404, 0.1183, 0.0562, -0.1585, -0.0089, 0.0252
746, -0.0015, 0.0079, 0.0299, -0.1576, -0.0048, 0.0243, -0.0377, 0.2038, 0.0522, -0.2764, -0.0083, 0.0439
746, -0.0015, 0.0054, 0.0290, -0.1086, -0.0046, 0.0160, -0.0365, 0.1433, 0.0506, -0.1917, -0.0080, 0.0304
746, -0.0014, 0.0060, 0.0268, -0.1177, -0.0043, 0.0173, -0.0339, 0.1543, 0.0469, -0.2074, -0.0074, 0.0329
746, -0.0016, 0.0029, 0.0317, -0.0584, -0.0051, 0.0074, -0.0397, 0.0795, 0.0553, -0.1049, -0.0088, 0.0166
746, -0.0014, 0.0065, 0.0280, -0.1267, -0.0045, 0.0188, -0.0350, 0.1626, 0.0488, -0.2233, -0.0077, 0.0354
746, -0.0013, 0.0048, 0.0260, -0.0905, -0.0041, 0.0127, -0.0327, 0.1181, 0.0455, -0.1607, -0.0072, 0.0255
746, -0.0012, 0.0043, 0.0230, -0.0802, -0.0036, 0.0108, -0.0289, 0.1053, 0.0402, -0.1427, -0.0064, 0.0226
746, -0.0011, 0.0049, 0.0209, -0.0888, -0.0032, 0.0122, -0.0265, 0.1161, 0.0367, -0.1576, -0.0058, 0.0250
746, -0.0011, 0.0048, 0.0197, -0.0840, -0.0030, 0.0114, -0.0250, 0.1102, 0.0346, -0.1494, -0.0055, 0.0237
746, -0.0009, 0.0037, 0.0173, -0.0624, -0.0026, 0.0078, -0.0220, 0.0831, 0.0304, -0.1120, -0.0064, 0.0198
746, -0.0011, 0.0040, 0.0205, -0.0670, -0.0032, 0.0087, -0.0259, 0.0884, 0.0360, -0.1200, -0.0057, 0.0190
746, -0.0010, 0.0042, 0.0190, -0.0691, -0.0029, 0.0092, -0.0239, 0.0908, 0.0333, -0.1239, -0.0053, 0.0197
746, -0.0009, 0.0036, 0.0163, -0.0562, -0.0025, 0.0071, -0.0206, 0.0746, 0.0286, -0.1016, -0.0045, 0.0161
746, -0.0008, 0.0021, 0.0145, -0.0258, -0.0022, 0.0021, -0.0184, 0.0370, 0.0256, -0.0490, -0.0041, 0.0078
746, -0.0007, 0.0047, 0.0127, -0.0755, -0.0019, 0.0104, -0.0162, 0.0984, 0.0225, -0.1351, -0.0036, 0.0214
746, -0.0008, 0.0026, 0.0137, -0.0339, -0.0021, 0.0036, -0.0175, 0.0472, 0.0243, -0.0633, -0.0039, 0.0100
746, -0.0007, 0.0036, 0.0118, -0.0518, -0.0018, 0.0066, -0.0151, 0.0692, 0.0210, -0.0942, -0.0033, 0.0149
746, -0.0006, 0.0030, 0.0102, -0.0398, -0.0015, 0.0047, -0.0131, 0.0544, 0.0182, -0.0737, -0.0029, 0.0117
746, -0.0005, 0.0031, 0.0083, -0.0401, -0.0012, 0.0048, -0.0108, 0.0546, 0.0149, -0.0742, -0.0024, 0.0118
746, -0.0005, 0.0027, 0.0067, -0.0314, -0.0009, 0.0034, -0.0088, 0.0438, 0.0122, -0.0592, -0.0019, 0.0094
746, -0.0004, 0.0031, 0.0052, -0.0387, -0.0007, 0.0047, -0.0069, 0.0528, 0.0095, -0.0719, -0.0015, 0.0114
746, -0.0003, 0.0021, 0.0039, -0.0198, -0.0005, 0.0016, -0.0053, 0.0295, 0.0072, -0.0393, -0.0011, 0.0062
746, -0.0002, 0.0024, 0.0024, -0.0241, -0.0002, 0.0023, -0.0035, 0.0348, 0.0047, -0.0467, -0.0008, 0.0074
746, -0.0002, 0.0020, 0.0014, -0.0167, -0.0001, 0.0012, -0.0023, 0.0256, 0.0030, -0.0339, -0.0005, 0.0054
746, -0.0001, 0.0015, 0.0005, -0.0067, 0.0001, -0.0005, -0.0011, 0.0134, 0.0013, -0.0168, -0.0002, 0.0027
746, -0.0001, 0.0012, 0.0001, -0.0030, 0.0002, -0.0012, -0.0006, 0.0087, 0.0007, -0.0105, -0.0001, 0.0016
746, -0.0001, 0.0011, -0.0007, -0.0097, 0.0003, -0.0002, 0.0004, 0.0171, -0.0008, -0.0229, 0.0001, 0.0035
746, -0.0001, 0.0010, -0.0015, -0.0044, 0.0004, -0.0010, 0.0013, 0.0105, -0.0022, -0.0133, 0.0003, 0.0020
746, -0.0001, 0.0010, -0.0037, -0.0059, 0.0007, -0.0007, 0.0041, 0.0124, -0.0062, -0.0161, 0.0010, 0.0025
746, -0.0001, 0.0010, -0.0045, -0.0130, 0.0008, 0.0003, 0.0050, 0.0211, -0.0075, -0.0288, 0.0012, 0.0044
746, -0.0001, 0.0010, -0.0058, 0.0026, 0.0010, -0.0020, 0.0067, 0.0018, -0.0100, -0.0006, 0.0015, 0.0001
746, -0.0001, 0.0009, -0.0069, -0.0106, 0.0012, -0.0001, 0.0080, 0.0181, -0.0119, -0.0246, 0.0018, 0.0038
746, -0.0001, 0.0010, -0.0075, 0.0146, 0.0013, -0.0039, 0.0087, -0.0131, -0.0130, 0.0211, 0.0020, -0.0032
746, -0.0001, 0.0010, -0.0079, 0.0158, 0.0014, -0.0041, 0.0093, -0.0145, -0.0138, 0.0235, 0.0021, -0.0036
746, -0.0001, 0.0010, -0.0083, 0.0259, 0.0014, -0.0057, 0.0098, -0.0270, -0.0145, 0.0417, 0.0022, -0.0064
746, -0.0001, 0.0008, -0.0118, 0.0003, 0.0020, -0.0019, 0.0141, 0.0045, -0.0209, -0.0046, 0.0032, 0.0007
746, -0.0001, 0.0008, -0.0134, 0.0151, 0.0022, -0.0042, 0.0161, -0.0138, -0.0237, 0.0223, 0.0036, -0.0034
746, -0.0001, 0.0008, -0.0139, 0.0200, 0.0023, -0.0050, 0.0166, -0.0197, -0.0246, 0.0312, 0.0038, -0.0048
746, -0.0001, 0.0008, -0.0151, 0.0223, 0.0025, -0.0054, 0.0182, -0.0227, -0.0269, 0.0355, 0.0041, -0.0055
746, -0.0001, 0.0008, -0.0144, 0.0430, 0.0024, -0.0085, 0.0173, -0.0480, -0.0256, 0.0729, 0.0039, -0.0112
746, -0.0001, 0.0008, -0.0146, 0.0577, 0.0024, -0.0108, 0.0176, -0.0663, -0.0260, 0.0997, 0.0040, -0.0153
746, -0.0001, 0.0007, -0.0213, 0.0603, 0.0034, -0.0113, 0.0258, -0.0694, -0.0381, 0.1044, 0.0058, -0.0160
746, -0.0001, 0.0006, -0.0221, 0.0551, 0.0035, -0.0106, 0.0268, -0.0629, -0.0396, 0.0951, 0.0061, -0.0146
746, -0.0001, 0.0005, -0.0219, 0.0389, 0.0035, -0.0082, 0.0266, -0.0429, -0.0393, 0.0658, 0.0060, -0.0101
746, -0.0001, 0.0006, -0.0223, 0.0799, 0.0036, -0.0144, 0.0270, -0.0935, -0.0399, 0.1404, 0.0061, -0.0216
746, -0.0001, 0.0004, -0.0221, 0.0635, 0.0036, -0.0120, 0.0267, -0.0733, -0.0396, 0.1106, 0.0061, -0.0170
746, -0.0001, 0.0003, -0.0222, 0.0713, 0.0036, -0.0132, 0.0270, -0.0832, -0.0399, 0.1248, 0.0061, -0.0192
746, -0.0001, 0.0002, -0.0242, 0.0806, 0.0039, -0.0145, 0.0293, -0.0947, -0.0433, 0.1416, 0.0067, -0.0218
746, -0.0001, 0.0002, -0.0253, 0.0871, 0.0040, -0.0154, 0.0307, -0.1027, -0.0454, 0.1534, 0.0070, -0.0236
746, -0.0001, -0.0000, -0.0256, 0.0616, 0.0041, -0.0116, 0.0311, -0.0708, -0.0460, 0.1072, 0.0071, -0.0165
746, -0.0001, -0.0001, -0.0256, 0.0588, 0.0041, -0.0110, 0.0310, -0.0675, -0.0459, 0.1021, 0.0071, -0.0157
746, -0.0001, -0.0003, -0.0260, 0.0643, 0.0041, -0.0116, 0.0316, -0.0747, -0.0467, 0.1120, 0.0072, -0.0172
746, -0.0000, -0.0004, -0.0252, 0.0701, 0.0040, -0.0122, 0.0306, -0.0817, -0.0452, 0.1223, 0.0069, -0.0188
746, -0.0000, -0.0005, -0.0264, 0.0540, 0.0041, -0.0096, 0.0321, -0.0622, -0.0474, 0.0931, 0.0073, -0.0143
746, -0.0001, -0.0004, -0.0362, 0.1369, 0.0040, -0.0207, 0.0443, -0.1658, -0.0651, 0.2431, 0.0100, -0.0373
746, -0.0000, -0.0005, -0.0356, 0.1476, 0.0054, -0.0231, 0.0434, -0.1779, -0.0640, 0.2627, 0.0098, -0.0403
746, -0.0000, -0.0005, -0.0360, 0.1653, 0.0055, -0.0257, 0.0440, -0.1996, -0.0649, 0.2950, 0.0100, -0.0453
746, -0.0000, -0.0008, -0.0338, 0.1164, 0.0051, -0.0183, 0.0412, -0.1400, -0.0608, 0.2066, 0.0093, -0.0317
746, -0.0000, -0.0009, -0.0327, 0.1012, 0.0050, -0.0159, 0.0400, -0.1218, -0.0588, 0.1794, 0.0090, -0.0276
746, 0.0000, -0.0009, -0.0297, 0.1180, 0.0045, -0.0185, 0.0364, -0.1426, -0.0535, 0.2102, 0.0082, -0.0323
746, 0.0000, -0.0011, -0.0300, 0.1130, 0.0046, -0.0178, 0.0368, -0.1370, -0.0541, 0.2016, 0.0083, -0.0310
746, 0.0000, -0.0013, -0.0291, 0.0922, 0.0045, -0.0148, 0.0357, -0.1116, -0.0525, 0.1643, 0.0081, -0.0252
746, 0.0000, -0.0013, -0.0360, 0.1576, 0.0055, -0.0246, 0.0443, -0.1932, -0.0651, 0.2830, 0.0100, -0.0435
746, 0.0000, -0.0015, -0.0328, 0.1518, 0.0050, -0.0239, 0.0404, -0.1861, -0.0593, 0.2729, 0.0091, -0.0419
746, 0.0001, -0.0016, -0.0292, 0.1546, 0.0045, -0.0244, 0.0360, -0.1902, -0.0529, 0.2786, 0.0081, -0.0428
746, 0.0001, -0.0018, -0.0259, 0.0855, 0.0040, -0.0142, 0.0319, -0.1050, -0.0469, 0.1540, 0.0072, -0.0236
746, 0.0001, -0.0021, -0.0291, 0.1065, 0.0045, -0.0175, 0.0360, -0.1315, -0.0527, 0.1921, 0.0081, -0.0295
746, 0.0001, -0.0021, -0.0267, 0.1243, 0.0041, -0.0203, 0.0330, -0.1537, -0.0483, 0.2249, 0.0074, -0.0345
746, 0.0001, -0.0022, -0.0251, 0.1030, 0.0039, -0.0172, 0.0310, -0.1276, -0.0455, 0.1868, 0.0070, -0.0287
746, 0.0001, -0.0022, -0.0236, 0.1038, 0.0037, -0.0174, 0.0293, -0.1287, -0.0429, 0.1887, 0.0066, -0.0290
746, 0.0002, -0.0024, -0.0221, 0.0755, 0.0035, -0.0133, 0.0274, -0.0941, -0.0401, 0.1379, 0.0062, -0.0212
746, 0.0002, -0.0024, -0.0202, 0.1148, 0.0032, -0.0193, 0.0250, -0.1428, -0.0367, 0.2092, 0.0056, -0.0321
746, 0.0002, -0.0026, -0.0181, 0.0781, 0.0029, -0.0139, 0.0225, -0.0977, -0.0329, 0.1431, 0.0051, -0.0220
746, 0.0002, -0.0026, -0.0171, 0.0839, 0.0028, -0.0149, 0.0213, -0.1051, -0.0312, 0.1540, 0.0048, -0.0236
746, 0.0002, -0.0028, -0.0149, 0.0481, 0.0025, -0.0097, 0.0186, -0.0612, -0.0272, 0.0895, 0.0042, -0.0138
746, 0.0002, -0.0028, -0.0138, 0.0720, 0.0023, -0.0133, 0.0172, -0.0909, -0.0252, 0.1331, 0.0039, -0.0204
746, 0.0002, -0.0029, -0.0160, 0.0590, 0.0027, -0.0114, 0.0200, -0.0748, -0.0293, 0.1095, 0.0045, -0.0168
746, 0.0003, -0.0029, -0.0107, 0.0457, 0.0019, -0.0095, 0.0135, -0.0587, -0.0197, 0.0858, 0.0030, -0.0132
746, 0.0003, -0.0029, -0.0098, 0.0336, 0.0017, -0.0078, 0.0123, -0.0438, -0.0180, 0.0641, 0.0028, -0.0098
746, 0.0003, -0.0029, -0.0092, 0.0482, 0.0017, -0.0101, 0.0154, -0.0781, -0.0170, 0.0908, 0.0026, -0.0139
746, 0.0003, -0.0030, -0.0109, 0.0432, 0.0019, -0.0094, 0.0137, -0.0559, -0.0201, 0.0818, 0.0031, -0.0126
746, 0.0003, -0.0031, -0.0094, 0.0527, 0.0017, -0.0109, 0.0119, -0.0677, -0.0175, 0.0991, 0.0027, -0.0152
746, 0.0003, -0.0031, -0.0077, 0.0426, 0.0015, -0.0094, 0.0098, -0.0554, -0.0143, 0.0811, 0.0022, -0.0125
746, 0.0003, -0.0030, -0.0063, 0.0396, 0.0012, -0.0090, 0.0080, -0.0518, -0.0117, 0.0758, 0.0018, -0.0116
746, 0.0003, -0.0030, -0.0047, 0.0295, 0.0010, -0.0075, 0.0061, -0.0393, -0.0089, 0.0576, 0.0014, -0.0088
746, 0.0003, -0.0030, -0.0035, 0.0283, 0.0008, -0.0073, 0.0046, -0.0380, -0.0067, 0.0555, 0.0010, -0.0085
746, 0.0003, -0.0030, -0.0031, 0.0228, 0.0008, -0.0065, 0.0041, -0.0312, -0.0060, 0.0457, 0.0009, -0.0070
746, 0.0003, -0.0030, -0.0013, 0.0182, 0.0005, -0.0059, 0.0019, -0.0255, -0.0028, 0.0373, 0.0004, -0.0057
746, 0.0003, -0.0030, -0.0004, 0.0053, 0.0004, -0.0039, 0.0008, -0.0096, -0.0012, 0.0140, 0.0002, -0.0022
747, 0.0003, -0.0028, -0.0002, 0.0009, 0.0003, -0.0024, 0.0005, -0.0036, -0.0007, 0.0064, 0.0001, -0.0012
747, 0.0006, 0.0037, 0.0001, 0.0024, 0.0013, 0.0219, 0.0008, 0.0099, 0.0003, 0.0218, -0.0003, -0.0090
747, 0.0010, -0.0015, 0.0004, -0.0008, 0.0029, 0.0030, 0.0015, 0.0017, 0.0016, 0.0061, -0.0008, -0.0023
747, 0.0018, 0.0006, 0.0007, -0.0005, 0.0060, 0.0106, 0.0030, 0.0061, 0.0038, 0.0107, -0.0019, -0.0047
747, 0.0022, -0.0001, 0.0009, -0.0011, 0.0072, 0.0079, 0.0036, 0.0052, 0.0047, 0.0083, -0.0023, -0.0037
747, 0.0027, -0.0113, 0.0011, -0.0053, 0.0093, -0.0333, 0.0046, -0.0157, 0.0062, -0.0206, -0.0030, 0.0099
747, 0.0029, -0.0056, 0.0012, -0.0034, 0.0100, -0.0123, 0.0050, -0.0049, 0.0067, -0.0062, -0.0032, 0.0030
747, 0.0036, -0.0098, 0.0014, -0.0051, 0.0124, -0.0282, 0.0062, -0.0129, 0.0084, -0.0173, -0.0040, 0.0083
747, 0.0038, -0.0079, 0.0015, -0.0045, 0.0132, -0.0213, 0.0066, -0.0093, 0.0090, -0.0125, -0.0043, 0.0060
747, 0.0056, -0.0074, 0.0022, -0.0043, 0.0199, -0.0196, 0.0101, -0.0084, 0.0136, -0.0112, -0.0065, 0.0054
747, 0.0061, -0.0114, 0.0024, -0.0059, 0.0217, -0.0345, 0.0110, -0.0160, 0.0149, -0.0215, -0.0071, 0.0103
747, 0.0067, -0.0136, 0.0026, -0.0068, 0.0240, -0.0430, 0.0122, -0.0203, 0.0165, -0.0273, -0.0078, 0.0130
747, 0.0068, -0.0099, 0.0026, -0.0056, 0.0244, -0.0297, 0.0123, -0.0133, 0.0167, -0.0179, -0.0080, 0.0086
747, 0.0078, -0.0072, 0.0030, -0.0046, 0.0282, -0.0200, 0.0143, -0.0083, 0.0194, -0.0111, -0.0092, 0.0053
747, 0.0081, -0.0137, 0.0031, -0.0072, 0.0293, -0.0444, 0.0148, -0.0207, 0.0201, -0.0279, -0.0096, 0.0133
747, 0.0092, -0.0229, 0.0035, -0.0106, 0.0331, -0.0788, 0.0168, -0.0382, 0.0227, -0.0516, -0.0108, 0.0246
747, 0.0094, -0.0259, 0.0036, -0.0120, 0.0342, -0.0906, 0.0173, -0.0439, 0.0235, -0.0594, -0.0112, 0.0283
747, 0.0097, -0.0246, 0.0037, -0.0117, 0.0352, -0.0863, 0.0178, -0.0417, 0.0241, -0.0563, -0.0115, 0.0268
747, 0.0099, -0.0353, 0.0038, -0.0157, 0.0361, -0.1266, 0.0183, -0.0621, 0.0248, -0.0840, -0.0118, 0.0400
747, 0.0106, -0.0290, 0.0040, -0.0134, 0.0384, -0.1033, 0.0195, -0.0503, 0.0264, -0.0678, -0.0126, 0.0323
747, 0.0111, -0.0280, 0.0043, -0.0133, 0.0406, -0.1005, 0.0206, -0.0486, 0.0279, -0.0655, -0.0133, 0.0312
747, 0.0117, -0.0413, 0.0045, -0.0182, 0.0427, -0.1502, 0.0216, -0.0740, 0.0293, -0.0998, -0.0140, 0.0476
747, 0.0112, -0.0307, 0.0043, -0.0146, 0.0410, -0.1119, 0.0208, -0.0542, 0.0281, -0.0729, -0.0134, 0.0347
747, 0.0125, -0.0311, 0.0048, -0.0148, 0.0458, -0.1138, 0.0232, -0.0551, 0.0315, -0.0740, -0.0150, 0.0353
747, 0.0127, -0.0245, 0.0048, -0.0124, 0.0465, -0.0896, 0.0236, -0.0429, 0.0319, -0.0571, -0.0152, 0.0272
747, 0.0140, -0.0406, 0.0053, -0.0183, 0.0514, -0.1496, 0.0261, -0.0736, 0.0353, -0.0985, -0.0168, 0.0470
747, 0.0141, -0.0322, 0.0053, -0.0156, 0.0516, -0.1199, 0.0262, -0.0581, 0.0354, -0.0773, -0.0169, 0.0369
747, 0.0149, -0.0344, 0.0056, -0.0162, 0.0549, -0.1280, 0.0279, -0.0626, 0.0376, -0.0829, -0.0179, 0.0396
747, 0.0135, -0.0233, 0.0051, -0.0124, 0.0496, -0.0882, 0.0252, -0.0419, 0.0340, -0.0548, -0.0162, 0.0261
747, 0.0202, -0.0162, 0.0075, -0.0086, 0.0742, -0.0588, 0.0379, -0.0278, 0.0512, -0.0353, -0.0244, 0.0168
747, 0.0189, -0.0235, 0.0069, -0.0112, 0.0691, -0.0862, 0.0353, -0.0423, 0.0477, -0.0543, -0.0227, 0.0259
747, 0.0192, -0.0105, 0.0069, -0.0052, 0.0702, -0.0362, 0.0360, -0.0176, 0.0485, -0.0203, -0.0231, 0.0097
747, 0.0196, -0.0476, 0.0070, -0.0187, 0.0716, -0.1742, 0.0367, -0.0887, 0.0495, -0.1160, -0.0236, 0.0553
747, 0.0212, -0.0438, 0.0075, -0.0166, 0.0775, -0.1599, 0.0398, -0.0819, 0.0535, -0.1064, -0.0255, 0.0507
747, 0.0157, -0.0381, 0.0055, -0.0144, 0.0575, -0.1400, 0.0296, -0.0721, 0.0396, -0.0923, -0.0189, 0.0440
747, 0.0171, -0.0527, 0.0060, -0.0196, 0.0626, -0.1947, 0.0322, -0.1004, 0.0432, -0.1301, -0.0206, 0.0620
747, 0.0234, -0.0295, 0.0081, -0.0100, 0.0859, -0.1083, 0.0441, -0.0558, 0.0595, -0.0704, -0.0283, 0.0336
747, 0.0186, -0.0545, 0.0063, -0.0188, 0.0684, -0.2017, 0.0352, -0.1042, 0.0473, -0.1353, -0.0225, 0.0645
747, 0.0190, -0.0548, 0.0062, -0.0175, 0.0698, -0.2021, 0.0360, -0.1054, 0.0483, -0.1364, -0.0307, 0.0448
747, 0.0201, -0.0877, 0.0087, -0.0161, 0.0983, -0.2177, 0.0508, -0.1154, 0.0511, -0.2213, -0.0326, 0.0711
747, 0.0199, -0.0745, 0.0060, -0.0194, 0.0725, -0.2712, 0.0374, -0.1423, 0.0505, -0.1875, -0.0241, 0.0892
747, 0.0209, -0.0741, 0.0063, -0.0182, 0.0762, -0.2696, 0.0392, -0.1406, 0.0531, -0.1865, -0.0253, 0.0888
747, 0.0207, -0.0809, 0.0060, -0.0199, 0.0755, -0.2949, 0.0387, -0.1525, 0.0526, -0.2041, -0.0251, 0.0973
747, 0.0200, -0.0775, 0.0056, -0.0167, 0.0728, -0.2812, 0.0372, -0.1446, 0.0508, -0.1954, -0.0242, 0.0932
747, 0.0193, -0.0803, 0.0051, -0.0159, 0.0703, -0.2906, 0.0358, -0.1484, 0.0492, -0.2027, -0.0235, 0.0967
747, 0.0188, -0.0760, 0.0048, -0.0118, 0.0683, -0.2729, 0.0347, -0.1386, 0.0479, -0.1918, -0.0228, 0.0914
747, 0.0192, -0.0969, 0.0049, -0.0189, 0.0698, -0.3496, 0.0354, -0.1770, 0.0490, -0.2453, -0.0234, 0.1170
747, 0.0186, -0.0682, 0.0046, -0.0071, 0.0674, -0.2430, 0.0341, -0.1216, 0.0474, -0.1720, -0.0226, 0.0821
747, 0.0182, -0.0759, 0.0045, -0.0100, 0.0659, -0.2709, 0.0333, -0.1358, 0.0464, -0.1918, -0.0221, 0.0914
747, 0.0222, -0.0663, 0.0058, -0.0065, 0.0806, -0.2351, 0.0409, -0.1178, 0.0567, -0.1673, -0.0270, 0.0797
747, 0.0211, -0.0908, 0.0055, -0.0148, 0.0764, -0.3245, 0.0388, -0.1638, 0.0538, -0.2303, -0.0256, 0.1097
747, 0.0197, -0.0572, 0.0050, -0.0023, 0.0715, -0.2003, 0.0363, -0.1000, 0.0504, -0.1446, -0.0240, 0.0689
747, 0.0178, -0.0815, 0.0045, -0.0133, 0.0645, -0.2901, 0.0328, -0.1468, 0.0455, -0.2063, -0.0217, 0.0983
747, 0.0166, -0.0659, 0.0043, -0.0090, 0.0602, -0.2329, 0.0306, -0.1181, 0.0425, -0.1663, -0.0202, 0.0792
747, 0.0151, -0.0688, 0.0038, -0.0108, 0.0546, -0.2439, 0.0278, -0.1238, 0.0386, -0.1739, -0.0245, 0.0730
747, 0.0174, -0.0508, 0.0047, -0.0045, 0.0631, -0.1776, 0.0322, -0.0899, 0.0445, -0.1280, -0.0212, 0.0610
747, 0.0162, -0.0742, 0.0044, -0.0147, 0.0587, -0.2642, 0.0300, -0.1350, 0.0414, -0.1876, -0.0197, 0.0894
747, 0.0190, -0.0559, 0.0055, -0.0086, 0.0690, -0.1970, 0.0354, -0.1008, 0.0486, -0.1409, -0.0232, 0.0672
747, 0.0163, -0.0545, 0.0046, -0.0085, 0.0590, -0.1920, 0.0303, -0.0986, 0.0416, -0.1376, -0.0198, 0.0656
747, 0.0153, -0.0416, 0.0043, -0.0044, 0.0555, -0.1445, 0.0286, -0.0746, 0.0391, -0.1046, -0.0187, 0.0499
747, 0.0138, -0.0526, 0.0038, -0.0085, 0.0497, -0.1844, 0.0257, -0.0961, 0.0352, -0.1329, -0.0168, 0.0633
747, 0.0119, -0.0513, 0.0032, -0.0090, 0.0428, -0.1801, 0.0221, -0.0939, 0.0303, -0.1294, -0.0144, 0.0617
747, 0.0106, -0.0490, 0.0028, -0.0088, 0.0380, -0.1723, 0.0197, -0.0900, 0.0269, -0.1237, -0.0128, 0.0590
747, 0.0097, -0.0334, 0.0026, -0.0035, 0.0350, -0.1148, 0.0182, -0.0607, 0.0248, -0.0838, -0.0118, 0.0399
747, 0.0093, -0.0290, 0.0025, -0.0023, 0.0334, -0.0989, 0.0174, -0.0527, 0.0237, -0.0727, -0.0113, 0.0347
747, 0.0089, -0.0188, 0.0024, 0.0010, 0.0319, -0.0615, 0.0166, -0.0336, 0.0226, -0.0466, -0.0108, 0.0222
747, 0.0092, -0.0280, 0.0026, -0.0029, 0.0331, -0.0959, 0.0172, -0.0512, 0.0235, -0.0703, -0.0112, 0.0335
747, 0.0085, -0.0237, 0.0024, -0.0018, 0.0307, -0.0805, 0.0160, -0.0431, 0.0217, -0.0591, -0.0104, 0.0282
747, 0.0079, -0.0383, 0.0022, -0.0076, 0.0282, -0.1345, 0.0147, -0.0707, 0.0200, -0.0962, -0.0095, 0.0459
747, 0.0072, -0.0325, 0.0020, -0.0057, 0.0259, -0.1134, 0.0135, -0.0599, 0.0183, -0.0815, -0.0087, 0.0388
747, 0.0068, -0.0203, 0.0018, -0.0015, 0.0246, -0.0686, 0.0128, -0.0369, 0.0174, -0.0503, -0.0083, 0.0240
747, 0.0058, -0.0281, 0.0015, -0.0045, 0.0208, -0.0973, 0.0109, -0.0516, 0.0148, -0.0702, -0.0070, 0.0335
747, 0.0055, -0.0226, 0.0014, -0.0027, 0.0196, -0.0773, 0.0102, -0.0412, 0.0139, -0.0561, -0.0066, 0.0267
747, 0.0048, -0.0185, 0.0012, -0.0014, 0.0171, -0.0623, 0.0090, -0.0335, 0.0122, -0.0456, -0.0058, 0.0217
747, 0.0044, -0.0185, 0.0011, -0.0016, 0.0156, -0.0628, 0.0082, -0.0336, 0.0111, -0.0457, -0.0053, 0.0218
747, 0.0037, -0.0148, 0.0008, -0.0004, 0.0132, -0.0493, 0.0069, -0.0266, 0.0094, -0.0362, -0.0045, 0.0172
747, 0.0031, -0.0177, 0.0006, -0.0017, 0.0108, -0.0600, 0.0057, -0.0320, 0.0077, -0.0434, -0.0037, 0.0207
